Item ID, ,Top Item,Description,URL,Campaign,Content Provider,Viewable Impressions,vCTR,Clicks,Actual CPC,vCPM,Conversion Rate,Conversion Rate (Clicks),Conversions,CPA,Spent,Item Value, 
3012216801,#NAME?,1 Day Walk-in Shower Installation: See How Much it'll cost you,,https://www.westshorehomebaths.com/lp,[EM]-WS-WIS_004_EST_NA_2_video_Desk,Lavin Media - Bath - SC,"528,742",0.34%,"1,819",$1.210,$4.16,4.95%,4.95%,90,$24.44,"$2,199.34",$0.59,
2985002279,#NAME?,Rappel: les derniers jours pour s'inscrire au plus grand programme d'immigration  aux États-Unis,,https://greencardorganization.com/landing/register-11?lang=fr,France_LP11_mob_fr,Indigo Green Card- A- USA Performance- SC,"2,617,506",0.53%,"13,825",$0.160,$0.84,1.58%,1.58%,218,$10.09,"$2,199.03",$0.06,
2943234265,#NAME?,Most iPhone Owners Don't Know This Security Trick (Do It Today) ,Don't turn off your iPhone until you read this.,https://brightlifestyle.org/the-incredible-new-tab/?site=%7Bsite%7D&site_id=%7Bsite_id%7D&title=%7Btitle%7D&platform=%7Bplatform%7D&campaign_id=%7Bcampaign_id%7D&click_id=%7Bclick_id%7D&thumbnail=%7Bthumbnail%7D&cpid=0aa806bb-2195-40f7-8bd6-b4e8ce44d725,Taboola Direct Tracking - Global - iPhone - AUS - Brightlife - November20 - Morning Spend - 5f2d16bfcdd13,Just Develop IT - AV - SC,"807,134",1.22%,"9,808",$0.220,$2.72,0.39%,0.39%,38,$57.79,"$2,195.96",$0.28,
2994673551,#NAME?,Search Home Mortgage Refinancing Rates. Pay Off Your Mortgage Early,,https://search.yahoo.com/yhs/r?utm_medium=paid&utm_source=taboola&campaign_id=%7Bcampaign_id%7D&adid=%7Bcampaign_item_id%7D&utm_term=%7Bsite%7D&placement=%7Bsite%7D&keyword=%7Bsite%7D&campaign=tb-us-tbphome1-yg-mortgage10-q39-mob-q39&imp=49027&compkey=,tb-us-tbphome1-yg-mortgage10-q39-mob-q39,Qool Media - PREAP - Yahoo - Home1,"7,561",100.00%,"7,561",$0.290,$290.40,0.13%,0.13%,10,$219.57,"$2,195.71",$0.52,
3009623082,#NAME?,Are You Over 40? This game is a must!,,https://click.gamingtrk.com/1ab7e989-b075-4d3b-af96-0296954e94bb,RAID_US_dsk_PubResearch,Gdprod GmbH (Gamesvid) USD- SC,"1,157,778",0.25%,"2,912",$0.750,$1.90,5.36%,5.36%,156,$14.07,"$2,195.60",$0.16,
3012235445,#NAME?,People Over 50 are Rushing to get Power of Attorney,Get your free quote for lasting powers of attorney with Save Money Market,https://www.savemoneymarket.co.uk/lpaadv/,LPA - Desktop (Premium Publishers) Mon-Fri,PH - LPA,"2,301,098",0.16%,"3,659",$0.600,$0.95,1.86%,1.86%,68,$32.27,"$2,194.55",$0.15,
2968093337,#NAME?,Do This Instead of Cleaning Gutters (It's Genius),,http://www.mnbasd77.com/aff_c?offer_id=2024&aff_id=2491&url_id=6346&source=Bul&aff_sub=%7Bcampaign_id%7D_states-aud-desk&aff_sub2=%7Bsite%7D-%7Bsite_id%7D&aff_sub3=%7Bcampaign_item_id%7D_Name,[SZ]-2024_LF-#37-Mob-MF-30KZIP,Siren Group 2020 - Leaf Filter [SZ] - SC,"875,307",0.46%,"4,016",$0.550,$2.51,0.62%,0.62%,25,$87.74,"$2,193.59",$0.28,
3014200570,#NAME?,New Anti-Mosquito Device Is Taking ${region:capitalized}$ By Storm,Mosquitoes Were Eating Me Alive Until A Friend Showed Me This New Anti-Mosquito Light. Not A Single Bite Since I Turned It On!,https://tick.ponira.com/801940dc-4612-4280-b160-33240fd8a62b?site=%7Bsite%7D&site_id=%7Bsite_id%7D&title=%7Btitle%7D&platform=%7Bplatform%7D&campaign_id=%7Bcampaign_id%7D&campaign_item_id=%7Bcampaign_item_id%7D&thumbnail=%7Bthumbnail%7D&campaign_name=%7Bcampaign_name%7D&utm_campaign=%7Bcampaign_name%7D&utm_medium=%7Bsite_id%7D&click_id=%7Bclick_id%7D,cola_SO00061@A1_colapamarket_bug_us_mobile_20210707_t1132_je_ios,Yidian Hudong Tech Co.ltd - 1 - SC,"748,447",0.48%,"3,598",$0.610,$2.93,1.22%,1.22%,44,$49.81,"$2,191.60",$0.28,
3016610180,#NAME?,Do You Speak English? Online Jobs In The USA May Pay More Than You Think,,https://go.lvflx.com/cd285311-81c9-4a30-91df-54dd770234bd,KE/NG/ZA - Online Jobs - Desktop+Mobile (Headline 2),S Class Media- Search Online Jobs - UTC - SC,"14,117,348",0.48%,"68,356",$0.030,$0.16,11.75%,11.73%,"8,030",$0.27,"$2,191.33",$0.03,
3007130153,#NAME?,Americans Are Getting PPP Loans Approved Regardless of Credit,,https://search.poiau.info/c/jPgQMNnwvQDq7VbW?title=%7Btitle%7D&campaign=%7Bcampaign_id%7D&site=%7Bsite%7D&siteid=%7Bsite_id%7D&clickid=%7Bclick_id%7D&src=t,"#C-PPPLoans_US_3_D1,D2,2B,8_#A",Digital Works - PPP Loan - SC,"747,888",1.30%,"9,731",$0.230,$2.93,24.81%,24.78%,"2,414",$0.91,"$2,188.77",$0.37,
3010843598,#NAME?,Check Out The Latest Energy Solutions.  Research Greenhouse Gasses,,https://youressentialliving.com/search?query=greenhouse%2Bgasses,greenhouse gasses (TQ-O)_YEL,Xtreme Media - Autos - SC,"225,753",3.20%,"7,214",$0.300,$9.69,22.51%,22.51%,"1,624",$1.35,"$2,186.95",$0.63,
3013444112,#NAME?,Casinos Don't Want You To Do This; But They Can't Stop You,3 Steps To Tell A Slot is Close To Hitting The Jackpot,https://nqkds.voluumtrk.com/1eb7502e-be58-44ca-ac6a-9c36278fef4a,slm_ios_us_nof_9,Mobilitr - NSOF - SLM - SC,"1,367,011",0.33%,"4,528",$0.480,$1.60,2.96%,2.96%,134,$16.31,"$2,184.98",$0.19,
3012293440,#NAME?,${region:capitalized}$: Say goodbye to expensive solar panels if you live in ${city:capitalized}$,This new program offers solar + home battery for no cost at install to qualifed homeowners. Click here to see if your zip qualifies. ,https://local.solarpowerprograms.com/survey/aVgOn13CNL8iOnQ6beczk0IxxPEfQSV4YExg57v7,NC Mobile  - 6.22,Guru Digital Direct - Powerhome Solar - SC,"696,533",0.41%,"2,825",$0.770,$3.14,1.38%,1.35%,39,$56.00,"$2,184.02",$0.38,
3014365731,#NAME?,Man Saved Creature With No Clue It Would Grow Into This,,https://unleashedfinance.com/man-found-bizarre-creature-tampa-southern-flying-squirrel,(POP) Smartbid-Even-He-Rescued_US_MOBILE_1410559,Unleashed Finance - US - M - SC,"532,731",2.64%,"14,075",$0.160,$4.10,1.28%,1.28%,180,$12.13,"$2,183.69",$0.50,
2964492238,#NAME?,Chrome Users? Get Rid of Popups Instantly,,https://guard.io/lp?n=popup,US_Chrome_Edge_Conversions,Guard.io- SC,"1,060,533",0.69%,"7,347",$0.300,$2.06,0.29%,0.29%,21,$103.86,"$2,180.97",$0.37,
2994003088,#NAME?,Erkennen Sie alles aus kilometerweiter Entfernung,Das fortschrittlichste Miniatur-Teleskop kostet nur 47€,https://go.proudtrk.com/go/2b061d12-8c5c-45f2-af44-9b01e7cc0ab5,Starscope w DE,WOWtech - SC,"1,721,083",0.24%,"4,130",$0.530,$1.27,0.68%,0.65%,28,$77.84,"$2,179.61",$0.20,
3013318878,#NAME?,"Daughter Returns Hungry From School, Mother Finds Note Inside Her Lunchbox",,https://www.worldlifestyle.com/when-a-student-got-home-and-told-their-parents,Parrot-WL-US-Android-WLST2-0.1-when-a-studenthome,Worldlifestyle - worldlifestyle two - SC,"1,157,572",1.17%,"13,503",$0.160,$1.88,46.83%,42.64%,"6,323",$0.34,"$2,174.05",$0.46,
3001921189,#NAME?,Kate Middleton Just Dropped An Unexpected Baby Bombshell,,https://eliteherald.com/pop-culture/royal-relationships/kate-candid-confession-marriage-william/,"(SB2) 1225286|Elite-herald|(V1) smartbid-even When Kate Had A Candid Conversation With A Fan, She Made An Unexpected Confession About William [US MOBILE]",BMG Elite Herald - CAN Desktop - SC,"742,738",2.60%,"19,278",$0.110,$2.93,0.67%,0.67%,130,$16.72,"$2,173.68",$0.32,
3013754338,#NAME?,"After Elton John Broke Down On Stage, He Revealed Some Upsetting News",,https://eliteherald.com/elton-john-breaks-down-concert-new-zealand-confession,"1401455|Elite-herald|(POP) smartbid After Elton John Broke Down On Stage, He Revealed Some Upsetting News [GB MOBILE]",BMG Elite Herald - UK Mobile - SC,"830,311",5.17%,"42,963",$0.050,$2.62,0.49%,0.49%,209,$10.40,"$2,172.60",$0.20,
3013408232,#NAME?,זו המסכה הכי טובה לטיסות!,,https://www.sonoviastore.co.il/blogs/news/%D7%94%D7%9E%D7%A1%D7%9B%D7%94-%D7%94%D7%98%D7%95%D7%91%D7%94-%D7%91%D7%99%D7%95%D7%AA%D7%A8-%D7%9C%D7%98%D7%99%D7%A1%D7%95%D7%AA-%D7%91%D7%A9%D7%A0%D7%AA-2021-%D7%A1%D7%95%D7%A0%D7%95%D7%91%D7%99%D7%94,TB_Blog_AirTravel_IL_PC,Sonovia Tech- SC,"1,429,084",0.29%,"4,106",$0.530,$1.52,0.71%,0.41%,29,$74.88,"$2,171.61",$0.34,
3015953891,#NAME?,The Surprising Reason Pros are Switching to FLEX,,https://ad.doubleclick.net/ddm/trackclk/N5620.2069703TABOOLA/B25626093.308262741;dc_trk_aid=501068433;dc_trk_cid=153564973;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;tfua=;ltd=;ord=%7Btimestamp%7D;dc_ref=%7Bsite_domain%7D,Conversion_Taboola_Native_Prospecting_Eyeota_HeroTools Family-NA-NA_Desktop_Paid_1000x600_1x1 Tracker_NA,Rain Agency - Oakland - Chervon - Flex - SC,"427,165",0.46%,"1,957",$1.110,$5.08,3.47%,3.37%,68,$31.89,"$2,168.23",$0.70,
3010133015,#NAME?,Jury Finds Roundup Responsible For Lymphoma | Bayer To Pay $10 Billion,If you used Roundup and were diagnosed with Lymphoma you may be eligible for compensation. See how.,https://myroundupinjury.com/signup/,Desk_RU_WL060221-2a,NIB Direct - RoundUp - SC,"706,582",0.17%,"1,203",$1.800,$3.07,0.17%,0.17%,2,"$1,083.82","$2,167.64",$0.68,
2999684131,#NAME?,Celebrities You Didn't Know Were Related,,https://www.prevention.com/life/g24688540/celebrities-related-to-each-other/?utm_source=taboola_arb&utm_medium=cpm&utm_campaign=arb_tb_pre_d_c_g24688540,2021 Prevention - Desktop,HearstMagsUS - Prevention - SC,"1,159,792",1.07%,"12,361",$0.180,$1.87,169.17%,169.17%,"20,911",$0.10,"$2,166.90",$0.37,
3008654734,#NAME?,7 Mistakes Comfortable Retirees Know to Avoid,Hiring the wrong financial advisor can wreak havoc on your investments and ruin your retirement. This new tool is changing that.,https://article.smartasset.com/financial-advisor-mistakes-18,tab__falc_content_famistakes_desktop_621,SmartAsset - Financial Advisors - SC,"1,586,211",0.12%,"1,934",$1.120,$1.37,0.47%,0.41%,9,$240.65,"$2,165.87",$0.37,
3005628780,#NAME?,The 2021 Subaru Lineup Is Turning Heads And Finally On Sale,,https://searchtopics.net/index.php?rgid=127496,Subaru_DT2,Nimble 5 - SearchTopics.TB.JPowers.502 (Auto) - SC,"933,268",0.25%,"2,296",$0.940,$2.32,31.58%,31.53%,725,$2.98,"$2,163.38",$0.38,
3014256402,#NAME?,"Erinnerst du dich an sie? Atme tief durch, bevor du siehst, wie sie jetzt aussieht!",,https://telehealthdave.com/trending/diese-64-stars-sind-von-uns-gegangen-keiner-pauleyperrette-tab,THD - Flawlessly  - Pauley Perrette - Mani - Afaq - Ziv --- D - DE - Smart Bid - W23_DUP_zivs_DE_AT_CH_M_Android_RON,Telehealthdave - SC,"741,871",3.82%,"28,347",$0.080,$2.92,0.04%,0.04%,11,$196.63,"$2,162.89",$0.17,
3012130574,#NAME?,10 Food That Unclog Arteries (Most People Ignore),,http://rfvtgb.xfreehub.com/worldwide/heart-attack,ta-xf-hearta-s-mob-uk-safe-msn-29061d,Xfreehub MB - US - SC,"847,460",2.96%,"25,087",$0.090,$2.55,22.16%,22.16%,"5,560",$0.39,"$2,161.13",$0.18,
2988756230,#NAME?,Il grasso dei fianchi e della pancia scompare in pochissimo tempo!,,https://ketodietapp18.com/it/?clickid=%7Bclick_id%7D&utm_source=taboola&subid=%7Bcampaign_id%7D&subid1=%7Bcampaign_item_id%7D&subid2=%7Bplatform%7D&subid3=%7Bsite%7D&subid4=%7Bsite_id%7D&subid5=%7Btimestamp%7D&subid6=%7Btitle%7D&subid7=%7Bthumbnail%7D,Keto IT 3,Keto Diet App-SC,"2,732,123",1.60%,"43,638",$0.050,$0.79,0.39%,0.39%,172,$12.56,"$2,161.00",$0.05,
3010491263,#NAME?,Signs Of Kidney Cancer - Some May Wish They Saw Sooner,,https://linkwords.io/?utm_source=taboola&cn=tb-lan-kidney-static-mb-gg-qk-smart&utm_campaign=%7Bcampaign_id%7D&imp=49003&pxid=None&om_bs=uUx-NAg8zHqj3C03C-d7hwi94a_wDPjxdOW2RhnSliR8CrynqP1p_5AwFL_TqRf0Kzy7ZOId5_kVYof-ChtCHA8YYZyoLCPXd4oLmgjKY7IHuXMSyaR-ZfWtyudRelC12ZVYVDImJJR7C_cMAul9DdluPgv8JOt9&click_track_url=%2F%2Ftrc.taboola.com%2F1070267%2Flog%2F3%2Funip%3Fen%3DClick&compkey=,tb-lan-kidney-static-mb-gg-qk-smart,health_2,"381,628",2.29%,"8,741",$0.250,$5.66,19.40%,19.31%,"1,696",$1.27,"$2,158.89",$0.51,
2936218289,#NAME?,"If You Wear Asics, You'll Love This Trick",,https://capitaloneshopping.com/blog/the-asics-hack-runners-swear-by-5fe9089d0f0d?hno=true,Asics_Audiences_Desktop - 8/15_Rebrand Dupe,WikiBuy - SC,"671,807",0.30%,"2,025",$1.070,$3.21,0.94%,0.94%,19,$113.54,"$2,157.18",$0.45,
2964646415,#NAME?,What Selma Blair 'Thought Was a Pinched Nerve' Turned Out to Be MS,,https://www.self.com/story/selma-blair-multiple-sclerosis-diagnosis?utm_source=taboola&utm_medium=display&utm_campaign=paid-spon-kesimpta-7873904&utm_brand=self,Self_NOVARTIS PHARMACEUTICALS_Health-NOVARTIS PHARMACEUTICALS - Kesimpta - Drop ID 7873904 - Desktop - TB Data,Conde Nast Brands - Branded Content - SC,"1,172,338",0.41%,"4,750",$0.450,$1.84,0.00%,0.00%,0,$0.00,"$2,152.79",$0.51,
2966635276,#NAME?,Been Abused At Work? These Attorneys Fight Back For You,,http://click.clktraker.com/aff_c?offer_id=3039&aff_id=6706,ZjdNS Work Haressment Workplace Dir USA Mobile Serp 6706_3039,Tapstone - Abuse Lawyer - SC,"379,254",0.87%,"3,310",$0.650,$5.67,28.82%,28.82%,954,$2.26,"$2,151.77",$0.48,
2952959114,#NAME?,Challenge Yourself - Play This Game For One Minute And See How Much You Can Win,,http://play-4-fun.com/os15a?pid=taboola_int&lv=1&clickid=%7Bclick_id%7D&af_c_id=%7Bcampaign_id%7D&af_ad_id=%7Bthumbnail%7D&af_siteid=%7Bsite%7D&af_sub_siteid=%7Btitle%7D&af_sub1=%7Bsite_id%7D&af_sub2=%7Btitle%7D&af_sub3=%7Bthumbnail%7D&af_sub4=%7Bcampaign_item_id%7D&af_cpi=%7Bcost_bid%7D&c=SM_.com_US_Video_Exposed_MSN&ch=ua,SM_.com_US_Video_Exposed_MSN,Playtika - Slotomania New - SC,"1,300,393",0.10%,"1,274",$1.690,$1.65,15.07%,15.07%,192,$11.18,"$2,147.50",$0.44,
3007588773,#NAME?,The Best SUVs for Seniors (The Price Might Surprise You),,https://m.tracktechs.net/7cc2ab8b-4800-49d0-8856-1c127370cb1e,T - US - Senior Cars M112 - RON,Catalyst Advertising - AT - SC,"675,200",1.09%,"7,391",$0.290,$3.18,49.72%,49.67%,"3,675",$0.58,"$2,147.49",$0.33,
3008361420,#NAME?,Top Heart Surgeon: This Simple Trick Helps Empty Your Bowels Every Morning,"Now, after years of research, Dr. Gundry has decided to release an informative video to the public — free and uninterrupted — showcasing exactly which foods you need to avoid.",https://www2.gutcleanseprotocol.com/cid/7013w000001vNkRAAU,6/21/21 - Bio Complete 3 - MOB TAB - DESC - A/B - vCPM - WL,[GH] Bio Complete 3 - SC,"367,623",1.30%,"4,763",$0.450,$5.83,0.17%,0.17%,8,$268.07,"$2,144.58",$0.51,
3002254057,#NAME?,A Regular Mistake When Cars Are Driven Under 50 Miles a Day,,https://www.DriverDiscount.org/go/aDU/driverdiscounttabo2--%7Bcampaign_name%7D_%7Bcampaign_item_id%7D_%7Bsite%7D/%7Bclick_id%7D,DD_Broad_WL_Fixed_Test4_Desk,Yellow Hammer - DriverDiscount.org - SC,"361,391",0.72%,"2,615",$0.820,$5.92,19.50%,19.50%,510,$4.20,"$2,139.65",$0.25,
3007045392,#NAME?,"Research The Best Way To Invest In Gold. Don't Wait, Learn More",,https://ou-gz-commodity-tradinggg.gunuj.com/rd?hspart=yahoo&hsimp=yhs-is21a&evtolg=d_serp_imp&p=Best%20Way%20To%20Invest%20In%20Gold&gt0=14&ggb=2&gjl=t2l&type=gnz_tbl_00_00_--tc-1122357-spid-2-dmid-14-sid-%7Bsite_id%7D--&a=gnz_tbl_00_00_--tc-1122357-spid-2-dmid-14-sid-%7Bsite_id%7D--&g57=1122357&gu8=41785&g1d=26148&gks=HOMER&g8i=1&aid=gnz-accountants-sc&ghj=2&site=%7Bsite%7D&network=taboola&gr3=%7Bsite%7D&gkf=%7Bsite%7D&glb=%7Bcampaign_id%7D&g2z=%7Bclick_id%7D&ob_click_id=%7Bclick_id%7D&oiu=%7Bsite%7D&rty=%7Bsite_id%7D&zb6=%7Bcampaign_item_id%7D,HOMER - Commodity Trading - US - MOBILE - 10987_MOBILE_6658872_7_1626768932(1122357),GNZ - Accountants - SC,"150,096",4.08%,"6,130",$0.350,$14.23,106.51%,106.43%,"6,529",$0.33,"$2,136.31",$0.56,
3010224759,#NAME?,"If A Bear Attacks You, Do What This Navy SEAL Says",,https://pawszilla.com/lifestyle/survival-skills/face-with-bear-navy-seal-revealed-what-should-do/,"(SB2) (SB1) Smartbid|dupe1|76741|Paws-zilla|If You Find Yourself Face To Face With A Bear, A Navy SEAL Revealed Exactly What You Should Do [US DESKTOP]",BMG Pawszilla - CA Mobile - SC,"566,060",1.92%,"10,867",$0.200,$3.77,0.23%,0.23%,25,$85.42,"$2,135.62",$0.48,
3013986050,#NAME?,"$19/Month May Get Seniors Under 86 of Age $50,000 Worth Of Life Insurance","Many Seniors are surprised that they never knew about this. If you don't have Life Insurance, you might want to read this.",https://rpptrk.com/4e4dbfd3-d669-40da-aa0a-812032e0bca7?a=0&n=T&c=56427a9b-3b31-4d18-9e63-9bbff573fe5c&i=56427a9b-3b31-4d18-9e63-9bbff573fe5c,T_New_LifeInsurance_NationalFamily_SB_Peak_WL_V8_US_DESK,Adikoadvertising - National Family Life Insurance V2 - SC,"3,388,948",0.04%,"1,519",$1.410,$0.63,10.27%,10.27%,156,$13.69,"$2,134.97",$0.85,
3014117842,#NAME?,3 Female Leaders on the Power of Mentorship,,https://www.elle.com/culture/a35885060/3-female-leaders-on-the-power-of-mentorship/?utm_source=taboola_ign&utm_medium=cpm&utm_campaign=ign_taboola_&utm_campaign=ign_%7Bsite%7D-%7B,Culture Creators-Q121-ELM-a35885060-CEA=3276,HearstMagsUS - Ignition - Elle - SC,"5,059,469",0.12%,"6,097",$0.350,$0.42,0.00%,0.00%,0,$0.00,"$2,134.02",$0.18,
3015816266,#NAME?,UK Mercedes Owners Affected - Look Up Your Reg Number,"Over a Million Mercedes-Benz Drivers Could Be Owed Up To £10,000 Each! Look Up Your Reg Number to Find Out Instantly",https://panda.bigonleads.com/go/96d971e4-86b2-43a7-897e-250333b2de7f,Mercedes Emission Claims (Mobile) - Performance List,Taboola Account - ryan@bigonmedia.co.uk,"999,106",0.38%,"3,799",$0.560,$2.14,0.74%,0.63%,28,$76.20,"$2,133.65",$0.22,
3014320641,#NAME?,Hi Seniors in ${city:capitalized}$ Price Is No Longer Measurement Of Quality In Hearing Aid Industry,,https://nanohearingaids.com/products/rechargeable-rx2000-b1g1,Prospecting > Desktop / Tablet > Lookalike 10% Above 300$,Nano Hearing Aids - Top Tier - SC,"640,432",0.43%,"2,784",$0.770,$3.33,0.00%,0.00%,0,$0.00,"$2,133.58",$0.50,
3016815804,#NAME?,Aktuell bestes Gratisspiel,Vergiss alles über Multiplayer-Spiele. Diese Spielmodi hast du noch nie erlebt!,https://hero-wars.com/?hl=de&l=loot&m=registration&nx_source=adx_taboola.hw_wb_uk_-.cc-dach.au-baseline.cr-mightytower_vid.cn-32_de.lp-loot.dt-taboola.cid-{campaign_id}.agid-{campaign_item_id}.pt-{site_id}.csd-150721.-&l=loot,cc-dach.au-baseline.cr-mix_vid,Nexters Global - Hero Wars Web - SC,"889,380",0.20%,"1,752",$1.220,$2.40,4.91%,4.91%,86,$24.79,"$2,132.09",$0.28,
3003271188,#NAME?,Tommy Chong: Stop Wasting Your Money On CBD,,https://www.vp21atrk.com/PBGRT/6JHXF/,TC Contextual Targeting - IOS - 6-1-21,Valkyrie Partners - Tommy Chung- SC,"721,779",0.73%,"5,241",$0.410,$2.95,0.38%,0.38%,20,$106.51,"$2,130.16",$0.32,
3015151517,#NAME?,Saison idéale pour moderniser votre infra,Les promos d’été sont là. Profitez de remises allant jusqu'à 42 % sur des serveurs évolutifs et performants,https://ad.doubleclick.net/ddm/trackclk/N1153793.1006845TABOOLA.COM/B25696514.307185487;dc_trk_aid=499848087;dc_trk_cid=149774353;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;tfua=;ltd=,D01707948-TABOOLA_NA_NATIVE_1x1_DCPC_MDF_CT_FY22Q2_NA_FR SB ISG DG_SUMMER SALE DESKTOP RON,Mediacom UK - Dell FR SB ISG - SC,"2,418,337",0.14%,"3,265",$0.650,$0.88,0.00%,0.00%,0,$0.00,"$2,122.25",$0.13,
3006396941,#NAME?,Tommy Chong: Stop Wasting Your Money On CBD,,https://www.vp21atrk.com/PBGRT/6JHXF/,v2 Mobile (Stop Wasting) - Cold - Whitelist,Valkyrie Partners - Tommy Chung- SC,"545,321",0.69%,"3,781",$0.560,$3.89,0.45%,0.45%,17,$124.80,"$2,121.52",$0.42,
3012482480,#NAME?,Need A Roofer? Search For Roofing Specialists- See Top Choices,,https://ou-gz-roofers.gunuj.com/rd?hspart=yahoo&hsimp=yhs-is21a&evtolg=d_serp_imp&p=Roofing%20Specialists&gt0=14&ggb=2&gjl=t2l&type=gnz_tbl_00_00_--tc-1202555-spid-2-dmid-14-sid-%7Bsite_id%7D--&a=gnz_tbl_00_00_--tc-1202555-spid-2-dmid-14-sid-%7Bsite_id%7D--&g57=1202555&gu8=42319&g1d=26683&gks=HOMER&g8i=1&aid=gnz-roofers-sc&ghj=2&site=%7Bsite%7D&network=taboola&gr3=%7Bsite%7D&gkf=%7Bsite%7D&glb=%7Bcampaign_id%7D&g2z=%7Bclick_id%7D&ob_click_id=%7Bclick_id%7D&oiu=%7Bsite%7D&rty=%7Bsite_id%7D&zb6=%7Bcampaign_item_id%7D,HOMER - Roofers - US - MOBILE - 11232_MOBILE_6975415_1626768950(1202555),GNZ - Roofers - SC,"160,055",3.22%,"5,147",$0.410,$13.25,13.62%,13.62%,701,$3.03,"$2,121.46",$0.53,
3009903429,#NAME?,Brilliant all-new Retirement Mortgage sweeping the UK,,https://www.savemoneymarket.co.uk/release-cash-from-your-home/,SMM - Equity - Desktop (PPC) (Premium Publishers),PH - Equity Release,"1,758,355",0.19%,"3,318",$0.640,$1.20,1.57%,1.54%,52,$40.72,"$2,117.19",$0.18,
2978820800,#NAME?,How Much Money Do You Really Get from a Reverse Mortgage?,,https://www.newretirement.com/retirement/new-reverse-mortgage-calculator-how-to-assess-your-suitability-for-these-loans/?nr_adgroup=acssuit4retire&nr_keyword=bluskygrntree,high converting audience of 1559334,New Retirement - Reverse Mortgage - SC,"816,399",0.17%,"1,424",$1.480,$2.58,4.21%,4.21%,60,$35.17,"$2,110.00",$0.48,
2910376488,#NAME?,The IRS Forgives Millions in Tax Debt – Yet Few Have Applied For Relief,,https://iebqqirg.com/click?trvid=10013&click_id=%7Bclick_id%7D&camp_id=%7Bcampaign_id%7D&camp_name=TAB1001&image_id=IMG4122721&section_name=%7Bsite%7D&title_id=TTL6197433&site_id=%7Bsite_id%7D&form_id=TYP401&brand_source=FSI-TAB&source_id=TAB&brand_id=FSI,TAB1001,MIADVG LLC. - SC,"802,661",0.40%,"3,198",$0.660,$2.63,10.63%,9.82%,340,$6.20,"$2,109.30",$0.67,
3016721577,#NAME?,Invista em CFD's da CTT com só € 250. Calcule seus lucros potenciais agora!,,https://hignitute-intence.icu/01d935d3-671b-4478-aa22-69e3fb8b28a7?site=%7Bsite%7D&site_id=%7Bsite_id%7D&title=%7Btitle%7D&platform=%7Bplatform%7D&campaign_id=%7Bcampaign_id%7D&campaign_item_id=%7Bcampaign_item_id%7D&thumbnail=%7Bthumbnail%7D&so=1&click_id=%7Bclick_id%7D,Portugal_CTT_OBR_V1_Mobile,Compass- LATAM- SC,"1,401,083",0.37%,"5,191",$0.410,$1.50,1.02%,1.02%,53,$39.73,"$2,105.72",$0.20,
3016127901,#NAME?,Britons are Wearing New Sandals To Ease Their Joint Pain & They Are Taking Over The UK.,,https://www.sleepbo.com/news/millions-are-saying-goodbye-to-sore-feet-with-this-new-footwear-technology-tb/?uid=73&oid=1&affid=2,DB_SLEEPBO_SLIDERANIMATED_DT2,Taboola Account - jacob@kalmkoala.com,"2,207,220",0.39%,"8,639",$0.240,$0.95,2.49%,2.49%,215,$9.76,"$2,099.11",$0.14,
